age,marital,default,housing,loan,day,month,campaign,pdays,previous,job_indexed,education_indexed,balance_normalized,duration_normalized,term_deposit
36,0,0,1,1,26,5,1,-1,0,2,0,0.362155963,0.194991055,0
32,2,0,1,0,26,5,1,-1,0,3,0,0.377522936,1,0
30,2,0,1,1,26,5,1,-1,0,3,0,0.406880734,0.39177102,0
31,0,0,1,0,26,5,1,-1,0,1,1,0.563073394,0.361359571,0
48,1,0,1,0,26,5,6,-1,0,1,1,0.391055046,0.025044723,0
43,2,0,1,0,26,5,1,-1,0,2,0,0,0.509838998,0
42,0,0,1,0,26,5,1,-1,0,8,0,0.40206422,0.468694097,0
37,2,0,1,0,26,5,2,-1,0,3,0,0.299311927,0.171735242,0
40,1,0,1,0,26,5,4,-1,0,4,0,1,0.300536673,0
46,2,0,1,0,26,5,2,-1,0,0,0,0.357798165,0.372093023,0
43,2,0,0,0,26,5,1,-1,0,4,0,0.357798165,0.864042934,0
53,2,0,0,1,26,5,1,-1,0,2,0,0.389220183,0.230769231,0
30,2,0,1,1,26,5,1,-1,0,3,0,0.318807339,0.23255814,0
40,2,0,1,0,26,5,1,-1,0,4,0,0.279357798,1,0
38,2,0,1,0,26,5,1,-1,0,8,0,0.203440367,0.651162791,0
40,2,0,1,1,26,5,1,-1,0,0,0,0.40206422,0.461538462,0
40,2,0,1,0,26,5,1,-1,0,1,1,0.508027523,0.40608229,0
38,2,0,1,1,26,5,3,-1,0,4,0,0.36353211,0.475849732,0
49,2,0,1,1,26,5,1,-1,0,3,2,0.427752294,0.415026834,0
36,0,0,1,0,26,5,1,-1,0,3,1,0.38646789,0.307692308,0
45,1,0,1,0,26,5,1,-1,0,2,1,0.493348624,0.293381038,0
46,2,0,0,0,26,5,5,-1,0,0,2,0.480963303,0.397137746,0
42,1,0,1,1,26,5,1,-1,0,0,2,0.342201835,0.298747764,0
35,2,0,1,0,26,5,1,-1,0,4,0,0.312614679,0.184257603,0
34,2,0,1,0,26,5,1,-1,0,4,0,0.23440367,1,1
47,1,0,1,0,26,5,1,-1,0,2,3,0.308944954,0.300536673,0
29,2,0,1,1,26,5,1,-1,0,4,0,0.435779817,0.531305903,0
34,2,0,1,0,26,5,1,-1,0,4,0,0.198623853,0.110912343,0
36,0,0,1,0,26,5,1,-1,0,2,0,0.394495413,0.254025045,0
57,2,0,1,0,26,5,1,-1,0,2,0,1,0.112701252,0
47,1,0,1,0,26,5,1,-1,0,1,1,0.401605505,0.379248658,0
53,0,0,1,0,26,5,1,-1,0,2,0,0.644954128,0.266547406,0
40,2,0,1,0,26,5,3,-1,0,0,2,0.511238532,0.288014311,0
34,2,0,1,0,26,5,2,-1,0,3,0,0.831192661,0.295169946,0
33,0,0,1,0,26,5,1,-1,0,0,2,0.345642202,0.660107335,0
30,1,0,1,1,26,5,1,-1,0,2,0,0.184862385,1,0
31,2,0,1,0,26,5,1,-1,0,1,0,0.378211009,0.298747764,0
54,2,0,1,1,26,5,1,-1,0,5,0,0.392889908,0.132379249,0
35,2,0,1,0,26,5,1,-1,0,3,0,0.53853211,0.398926655,0
35,1,0,1,0,26,5,2,-1,0,8,0,0.575,0.250447227,0
32,2,0,0,0,26,5,1,-1,0,0,0,0.439908257,0.708407871,0
29,1,0,1,0,26,5,1,-1,0,2,0,0.677752294,0.109123435,0
34,2,0,1,0,26,5,1,-1,0,0,0,0.228669725,0.450805009,0
39,1,0,1,1,26,5,1,-1,0,8,1,0.380045872,0.677996422,0
41,2,1,1,1,26,5,1,-1,0,0,0,0.208486239,0.669051878,0
36,1,0,1,1,26,5,1,-1,0,5,0,0.380963303,0.561717352,0
29,2,0,1,0,26,5,2,-1,0,3,0,0.471100917,0.610017889,0
44,2,0,0,0,26,5,1,-1,0,5,0,0.564678899,0.368515206,0
43,2,0,1,0,26,5,6,-1,0,2,1,0.478669725,0.296958855,0
38,1,0,1,0,26,5,1,-1,0,4,0,0.431651376,0.109123435,0
39,2,0,1,0,26,5,1,-1,0,1,1,0.218807339,0.254025045,0
31,1,0,1,0,26,5,2,-1,0,3,0,0.52912844,0.97137746,1
54,2,0,1,1,26,5,1,-1,0,0,0,0.514220183,0.237924866,0
32,0,0,0,0,26,5,1,-1,0,2,0,0.361926606,0.093023256,0
58,2,0,1,0,26,5,1,-1,0,5,0,0.357798165,0.137745975,0
32,1,0,1,0,26,5,1,-1,0,0,2,0.450688073,0.357781753,0
31,2,0,1,1,26,5,1,-1,0,3,0,0.426146789,0.926654741,0
33,1,0,1,0,26,5,1,-1,0,4,1,0.723623853,0.529516995,0
28,1,0,1,0,26,5,1,-1,0,1,1,0.611697248,0.257602862,0
31,1,0,1,0,26,5,5,-1,0,1,1,0.514220183,0.846153846,0
34,2,0,1,1,26,5,1,-1,0,2,0,0.291972477,0.355992844,0
31,2,0,1,0,26,5,4,-1,0,1,1,0.869036697,0.161001789,0
28,1,0,1,0,26,5,1,-1,0,1,1,1,0.84078712,0
37,2,0,1,1,26,5,6,-1,0,4,0,1,0.14490161,0
32,1,0,1,1,26,5,2,-1,0,0,0,0.311009174,0.361359571,0
50,2,0,1,1,26,5,1,-1,0,0,2,0.361009174,0.121645796,0
45,2,0,1,0,26,5,4,-1,0,0,0,0.371788991,1,1
34,2,0,1,0,26,5,1,-1,0,3,0,0.503440367,0.441860465,0
56,2,0,1,0,26,5,1,-1,0,8,2,0.357798165,0.447227191,0
26,2,0,1,0,26,5,6,-1,0,0,0,0.413990826,0.02862254,0
37,2,0,1,0,26,5,2,-1,0,8,0,0.248623853,0.266547406,0
33,1,0,1,0,26,5,1,-1,0,1,0,0.260550459,1,0
47,2,0,1,1,26,5,5,-1,0,2,0,0.232798165,0.250447227,0
33,2,0,1,0,26,5,4,-1,0,1,1,1,0.234347048,0
27,1,0,0,0,26,5,6,-1,0,2,0,0.394954128,0.474060823,0
34,1,0,1,0,26,5,1,-1,0,0,2,0.31766055,0.071556351,0
44,2,0,1,0,26,5,1,-1,0,4,0,0.34059633,0.186046512,0
37,0,0,1,0,26,5,2,-1,0,2,0,0.517201835,0.143112701,0
45,2,0,1,0,26,5,2,-1,0,0,2,0.361926606,0.161001789,0
55,2,0,1,0,26,5,1,-1,0,0,0,0.249311927,0.416815742,0
31,1,0,1,0,26,5,4,-1,0,6,0,0.440366972,1,0
34,2,0,1,0,26,5,1,-1,0,0,2,0.273623853,0.152057245,0
58,0,0,1,0,26,5,2,-1,0,2,0,0.357798165,0.488372093,0
39,2,0,1,0,26,5,2,-1,0,2,0,0.341284404,0.370304114,0
31,2,0,1,0,26,5,1,-1,0,0,0,0.332568807,0.787119857,0
40,2,0,1,0,26,5,1,-1,0,2,0,0.266972477,0.227191413,0
37,2,0,0,0,26,5,2,-1,0,0,0,0.38646789,1,1
36,2,0,1,0,26,5,1,-1,0,1,1,0.496559633,0.364937388,0
28,2,0,1,0,26,5,1,-1,0,2,0,0.559633028,0.336314848,0
31,2,0,1,0,26,5,1,-1,0,4,0,0.286926606,0.481216458,0
33,1,0,1,0,26,5,2,-1,0,2,0,0.758256881,0.271914132,0
33,2,0,1,0,26,5,2,-1,0,2,0,0.379587156,0.339892665,0
28,1,0,0,0,26,5,3,-1,0,0,0,0.368807339,0.257602862,0
48,0,0,1,1,26,5,1,-1,0,4,0,0.488302752,0.270125224,0
28,2,0,1,1,26,5,1,-1,0,2,0,0.571100917,0.200357782,0
33,2,0,1,1,26,5,3,-1,0,0,0,0.431192661,0.298747764,0
29,2,0,1,0,26,5,1,-1,0,0,2,0.416972477,0.23255814,0
40,2,0,1,0,26,5,2,-1,0,8,0,0.421330275,0.407871199,0
28,2,0,1,0,26,5,2,-1,0,1,1,0.381192661,0.561717352,0
59,0,0,0,0,26,5,2,-1,0,5,0,0.37912844,0.345259392,0
51,2,0,0,0,26,5,1,-1,0,0,2,0.362614679,0.273703041,0
47,2,0,1,1,26,5,1,-1,0,4,0,0.832568807,0.243291592,0
25,1,0,0,0,26,5,1,-1,0,3,0,0.379816514,0.524150268,0
45,2,0,1,0,26,5,3,-1,0,1,1,0.888990826,0.17352415,0
59,2,0,1,1,26,5,1,-1,0,5,2,0.397706422,0.259391771,0
33,0,0,1,0,26,5,2,-1,0,4,0,0.289678899,0.28980322,0
34,2,0,0,0,26,5,1,-1,0,0,3,0.251146789,0.227191413,0
48,2,0,1,0,26,5,1,-1,0,0,0,0.357798165,0.18783542,0
39,2,0,1,1,26,5,1,-1,0,0,2,0.476834862,0.209302326,0
47,2,0,1,0,26,5,1,-1,0,2,1,0.401834862,1,0
43,2,0,1,1,26,5,1,-1,0,3,2,0.429816514,0.239713775,0
31,0,0,1,0,26,5,1,-1,0,4,0,0.294954128,0.506261181,0
29,2,0,0,1,26,5,1,-1,0,4,0,0.422706422,0.288014311,0
51,2,1,1,0,26,5,1,-1,0,9,0,0.125458716,1,0
32,2,0,1,0,26,5,1,-1,0,0,2,0.271559633,0.336314848,0
35,2,0,1,0,26,5,1,-1,0,4,0,0.405275229,0.558139535,0
34,1,0,1,0,26,5,1,-1,0,3,0,0.37293578,0.423971377,0
47,0,0,1,0,26,5,1,-1,0,2,0,0.718577982,0.23255814,0
33,2,0,1,0,26,5,2,-1,0,0,0,0.358944954,0.313059034,0
34,2,0,1,0,26,5,2,-1,0,0,0,1,0.255813953,0
26,2,0,1,1,26,5,2,-1,0,0,0,0.282110092,0.155635063,0
32,1,0,1,0,26,5,6,-1,0,1,1,0.958486239,0.220035778,0
57,2,0,0,0,26,5,5,-1,0,5,1,0.389449541,0.280858676,0
49,0,0,1,0,26,5,2,-1,0,2,0,0.303669725,0.364937388,0
30,2,0,0,0,26,5,2,-1,0,2,0,0.533027523,0.268336315,0
33,2,0,1,0,26,5,2,-1,0,0,0,0.347477064,0.429338104,0
34,2,0,1,0,26,5,6,-1,0,0,0,0.646100917,0.194991055,0
40,2,0,1,1,26,5,6,-1,0,0,0,1,0.43470483,0
29,1,0,1,0,26,5,1,-1,0,2,1,0.629587156,0.958855098,0
28,1,0,1,0,26,5,2,-1,0,6,1,0.357798165,1,1
31,0,0,1,0,26,5,5,-1,0,0,0,0.25412844,0.325581395,0
27,1,0,1,0,26,5,1,-1,0,8,1,0.255504587,0.214669052,0
30,2,0,1,0,26,5,4,-1,0,1,1,0.418577982,0.080500894,0
27,2,0,1,0,26,5,3,-1,0,8,0,0.425,0.125223614,0
54,2,0,1,0,26,5,3,-1,0,1,1,0.287844037,0.500894454,0
35,2,0,1,0,26,5,3,-1,0,0,2,0.516055046,1,0
33,2,0,1,0,26,5,3,-1,0,0,2,0.981651376,0.262969589,0
36,0,0,1,0,26,5,2,-1,0,0,0,0.325688073,0.397137746,0
26,1,0,0,0,26,5,1,-1,0,2,0,0.64587156,0.722719141,0
32,1,0,1,0,26,5,3,-1,0,3,0,0.5,1,1
30,2,0,1,1,26,5,3,-1,0,4,0,0.336009174,0.547406082,0
39,2,0,1,0,26,5,2,-1,0,2,0,0.358027523,0.905187835,0
29,1,0,1,0,26,5,1,-1,0,2,1,0.438990826,0.456171735,0
32,2,0,1,0,26,5,2,-1,0,0,2,0.471100917,0.450805009,0
39,1,0,1,0,26,5,3,-1,0,0,0,0.38440367,0.325581395,0
44,0,0,1,1,26,5,2,-1,0,1,1,0.466972477,0.227191413,0
38,0,0,1,0,26,5,2,-1,0,2,1,0.539220183,0.15921288,0
51,2,0,1,0,26,5,2,-1,0,4,0,0.369954128,0.250447227,0
39,2,0,1,0,26,5,2,-1,0,1,1,0.122477064,0.357781753,0
37,0,0,1,0,26,5,2,-1,0,0,0,0.430275229,1,1
41,2,0,1,1,26,5,2,-1,0,2,0,0.462614679,0.323792487,0
41,2,0,1,1,26,5,3,-1,0,1,1,0.230275229,0.227191413,0
29,2,0,1,1,26,5,1,-1,0,0,0,0.358256881,0.305903399,0
32,1,0,1,1,26,5,2,-1,0,2,0,0.357798165,1,0
29,2,0,1,0,26,5,2,-1,0,0,0,0.468807339,1,0
34,2,0,1,0,26,5,6,-1,0,8,0,0.403669725,0.277280859,0
54,0,0,1,0,26,5,2,-1,0,1,0,0.262614679,0.518783542,0
33,2,0,1,0,26,5,3,-1,0,3,1,0.563990826,0.284436494,0
26,1,0,0,0,26,5,1,-1,0,1,1,0.404816514,0.198568873,0
52,2,0,1,0,26,5,2,-1,0,0,2,0.413073394,1,0
35,0,0,1,1,26,5,4,-1,0,2,0,0.466284404,0.776386404,0
30,2,0,1,1,26,5,3,-1,0,8,0,0.47912844,0.191413238,0
30,2,0,1,0,26,5,6,-1,0,0,0,0.400688073,0.486583184,0
59,0,0,1,0,26,5,3,-1,0,5,2,0.407568807,1,0
24,2,0,1,0,26,5,3,-1,0,0,0,0.583486239,0.15921288,0
34,0,0,1,0,26,5,3,-1,0,2,0,0.363990826,0.237924866,0
52,0,0,0,1,26,5,3,-1,0,7,0,0.335091743,0.162790698,0
32,0,0,1,0,26,5,3,-1,0,0,0,0.358486239,0.203935599,0
44,2,0,1,0,26,5,3,-1,0,0,3,0.401146789,0.313059034,0
29,1,0,1,1,26,5,3,-1,0,1,1,0.370183486,0.459749553,0
48,2,0,1,0,26,5,3,-1,0,2,0,0.42706422,0.372093023,0
34,2,0,1,0,26,5,4,-1,0,1,1,0.88233945,1,1
37,2,0,1,0,26,5,1,-1,0,0,2,0.337614679,0.402504472,0
35,2,0,1,0,26,5,1,-1,0,1,0,0.424541284,0.584973166,0
45,0,0,1,0,26,5,3,-1,0,0,0,0.375458716,0.177101968,0
31,2,0,1,0,26,5,4,-1,0,4,0,0.342201835,0.524150268,0
38,0,0,1,0,26,5,3,-1,0,7,1,0.473394495,0.121645796,0
31,0,0,1,0,26,5,1,-1,0,3,0,0.225,0.268336315,0
26,1,0,1,0,26,5,2,-1,0,0,0,0.445183486,0.901610018,0
37,2,0,1,1,26,5,1,-1,0,3,0,0.243577982,0.313059034,0
39,2,0,0,0,26,5,1,-1,0,2,0,0.472706422,0.516994633,0
34,2,0,1,1,26,5,1,-1,0,4,0,0.312844037,0.02862254,0
29,2,0,1,0,26,5,1,-1,0,1,0,1,0.574239714,0
53,1,0,1,0,26,5,3,-1,0,0,0,0.381880734,0.427549195,0
49,0,0,1,0,26,5,2,-1,0,3,0,0.422706422,1,0
34,0,0,1,0,26,5,2,-1,0,0,0,0.227981651,0.443649374,0
31,2,0,1,0,26,5,2,-1,0,2,0,0.225688073,0.166368515,0
28,2,0,1,0,26,5,3,-1,0,0,0,0.357798165,0.438282648,0
33,2,0,1,0,26,5,1,-1,0,3,0,0.319495413,0.216457961,0
33,2,0,1,0,26,5,6,-1,0,4,0,0.357798165,0.343470483,0
24,1,0,1,0,26,5,2,-1,0,2,0,0.299082569,0.196779964,0
34,1,0,1,0,26,5,3,-1,0,1,1,0.733944954,0.286225403,0
48,0,0,1,0,26,5,2,-1,0,1,1,0.7,0.445438283,0
42,2,0,0,0,26,5,2,-1,0,0,3,0.357798165,0.483005367,0
34,1,0,1,0,26,5,2,-1,0,8,0,0.8,0.250447227,0
35,2,0,1,0,26,5,1,-1,0,2,0,0.363073394,0.262969589,0
43,2,0,1,0,26,5,1,-1,0,0,2,0.248623853,0.02862254,0
35,2,0,1,0,26,5,1,-1,0,4,0,0.458027523,0.429338104,0
59,2,0,1,0,26,5,1,-1,0,2,0,0.301146789,0.234347048,0
42,2,0,1,0,26,5,2,-1,0,0,0,0.146559633,0.205724508,0
35,1,0,0,0,26,5,2,-1,0,2,0,0.321559633,0.624329159,0
54,2,0,1,0,26,5,2,-1,0,2,1,0.174311927,0.796064401,0
50,2,0,1,0,26,5,2,-1,0,4,0,0.476376147,0.751341682,0
44,2,0,0,0,26,5,3,-1,0,2,0,0.312155963,0.257602862,0
23,2,0,1,0,26,5,1,-1,0,1,1,0.39793578,1,0
39,2,0,1,0,26,5,2,-1,0,7,0,0.422706422,0.225402504,0
56,2,0,1,0,26,5,2,-1,0,5,0,0.374770642,0.271914132,0
27,1,0,1,0,26,5,2,-1,0,2,0,0.746100917,0.180679785,0
31,1,0,1,1,26,5,2,-1,0,1,1,0.287385321,0.162790698,0
29,1,0,0,0,26,5,3,-1,0,10,1,0.357798165,0.093023256,0
43,2,0,1,0,26,5,2,-1,0,0,0,0.497018349,0.307692308,0
28,2,0,0,0,26,5,1,-1,0,1,1,0.433027523,0.842576029,0
46,2,0,1,0,26,5,1,-1,0,0,0,0.471100917,1,0
36,2,0,1,0,26,5,1,-1,0,4,0,0.758256881,0.177101968,0
28,1,0,1,0,26,5,1,-1,0,2,1,0.598623853,0.524150268,0
38,0,0,1,0,26,5,2,-1,0,3,0,0.403211009,0.771019678,1
31,2,0,1,1,26,5,2,-1,0,2,1,0.24266055,0.935599284,0
40,2,0,1,0,26,5,2,-1,0,4,0,0.214220183,0.262969589,0
40,2,0,1,0,26,5,2,-1,0,0,2,0.381651376,0.84078712,0
32,2,0,1,0,26,5,2,-1,0,2,0,0.336926606,0.169946333,0
39,2,0,1,0,26,5,4,-1,0,1,1,1,1,0
28,1,0,1,0,26,5,6,-1,0,3,0,0.463302752,1,1
41,2,0,0,0,26,5,3,-1,0,11,2,0.478440367,0.270125224,0
54,2,0,1,0,26,5,2,-1,0,0,0,0.341972477,0.241502683,0
31,2,0,1,0,26,5,6,-1,0,2,0,0.594495413,0.125223614,0
41,0,0,1,0,26,5,3,-1,0,3,0,0.325688073,0.844364937,0
38,2,0,1,0,26,5,4,-1,0,2,0,0.359174312,0.202146691,0
30,1,0,0,0,26,5,6,-1,0,8,1,0.427981651,0.665474061,0
57,0,0,1,0,26,5,6,-1,0,4,0,0.59266055,0.644007156,0
30,1,0,1,0,26,5,1,-1,0,2,1,0.581422018,1,0
40,2,0,1,1,26,5,2,-1,0,3,0,0.662155963,0.135957066,0
46,2,0,1,0,26,5,2,-1,0,2,3,0.501376147,0.713774597,0
43,2,0,1,0,26,5,2,-1,0,0,2,0.33646789,0.719141324,0
35,2,0,1,0,26,5,3,-1,0,0,2,0.459174312,0.230769231,0
38,2,0,0,0,26,5,6,-1,0,8,1,0.690137615,0.95706619,0
44,2,0,1,1,26,5,3,-1,0,0,2,0.233027523,0.323792487,0
43,2,0,1,0,26,5,2,-1,0,1,1,0.341972477,0.085867621,0
37,2,0,1,0,26,5,4,-1,0,4,0,0.767201835,1,0
35,0,0,1,0,26,5,2,-1,0,2,0,0.336238532,0.203935599,0
33,2,0,1,0,26,5,2,-1,0,0,0,0.573623853,0.389982111,0
43,2,1,1,0,26,5,2,-1,0,3,0,0.311009174,0.291592129,0
33,2,0,1,0,26,5,4,-1,0,2,1,0.467889908,0.302325581,0
31,0,0,1,0,26,5,4,-1,0,1,1,0.620412844,1,1
32,2,0,1,0,26,5,4,-1,0,2,0,0.537155963,0.207513417,0
28,2,0,1,0,26,5,2,-1,0,0,0,0.435550459,0.178890877,0
36,2,0,0,0,26,5,4,-1,0,2,0,1,0.484794275,0
33,2,0,1,0,26,5,4,-1,0,0,2,0.598623853,0.543828265,0
37,2,1,1,1,26,5,2,-1,0,0,0,0.62087156,0.203935599,0
39,2,0,1,0,26,5,2,-1,0,0,2,0.55940367,0.182468694,0
45,2,0,1,0,26,5,2,-1,0,0,0,0.357798165,0.200357782,0
44,2,0,0,0,26,5,3,-1,0,3,0,0.357798165,0.152057245,0
53,2,0,1,0,26,5,2,-1,0,0,0,0.581192661,0.352415027,0
47,2,1,1,0,26,5,2,-1,0,0,0,0.216972477,0.211091234,0
59,2,0,1,1,26,5,2,-1,0,1,2,0.41559633,0.184257603,0
27,2,0,1,0,26,5,2,-1,0,3,0,0.576376147,0.60822898,0
45,2,0,1,0,26,5,5,-1,0,1,0,1,0.080500894,0
30,2,0,1,0,26,5,6,-1,0,4,0,0.387385321,1,1
40,2,0,1,0,26,5,6,-1,0,0,0,1,0.223613596,0
33,2,0,1,0,26,5,2,-1,0,1,1,0.450229358,0.203935599,0
30,2,0,1,1,26,5,2,-1,0,3,0,0.64793578,0.740608229,1
26,2,0,1,0,26,5,2,-1,0,3,1,0.514908257,0.618962433,0
45,0,0,1,0,26,5,3,-1,0,1,1,0.151146789,0.153846154,0
33,1,0,1,0,26,5,6,-1,0,1,0,0.380504587,0.286225403,0
28,1,0,1,0,26,5,3,-1,0,2,0,0.481880734,0.280858676,0
44,2,0,1,0,26,5,4,-1,0,0,2,1,0.175313059,0
58,2,0,1,0,26,5,4,-1,0,0,0,0.43646789,0.474060823,0
46,1,0,1,0,26,5,3,-1,0,1,1,0.46766055,0.060822898,0
48,2,0,1,1,26,5,5,-1,0,0,0,0.976376147,0.141323792,0
24,1,0,1,0,26,5,2,-1,0,1,1,0.37293578,0.194991055,0
35,0,0,1,1,26,5,3,-1,0,2,0,0.427293578,0.81216458,0
33,2,0,1,0,26,5,2,-1,0,2,0,0.396330275,0.425760286,0
37,2,0,1,0,26,5,2,-1,0,0,2,0.312844037,0.296958855,0
33,1,0,1,0,26,5,2,-1,0,1,0,0.357798165,1,0
23,2,0,1,1,26,5,2,-1,0,0,0,0.308944954,0.155635063,0
33,1,0,1,0,26,5,6,-1,0,3,0,1,0.14490161,0
31,2,0,1,1,26,5,5,-1,0,0,0,0.363990826,0.194991055,0
29,1,0,1,0,26,5,2,-1,0,2,0,0.727522936,0.670840787,0
43,0,0,1,0,26,5,2,-1,0,2,0,0.377752294,0.091234347,0
32,2,0,1,0,26,5,4,-1,0,8,2,1,0.211091234,0
37,2,0,1,0,26,5,5,-1,0,2,0,1,0.31842576,0
26,1,0,1,0,26,5,5,-1,0,0,0,0.435550459,0.295169946,0
49,2,0,1,0,26,5,2,-1,0,2,0,0.308486239,0.277280859,0
39,1,0,1,1,26,5,4,-1,0,1,1,0.363761468,0.543828265,0
27,2,0,1,0,26,5,2,-1,0,6,0,0.30733945,0.24686941,0
33,1,0,1,0,26,5,2,-1,0,2,0,0.458715596,0.447227191,0
46,0,0,0,0,26,5,2,-1,0,1,1,0.36353211,0.184257603,0
31,1,0,1,0,26,5,2,-1,0,4,0,0.357798165,0.398926655,0
54,2,0,1,1,26,5,6,-1,0,5,0,0.32293578,0.025044723,0
59,2,0,1,0,26,5,3,-1,0,4,0,0.352752294,1,1
24,2,0,1,0,26,5,3,-1,0,0,0,0.514908257,1,1
33,2,0,1,1,26,5,2,-1,0,0,0,0.273623853,0.395348837,0
28,1,0,1,0,26,5,1,-1,0,2,0,0.424082569,0.148479428,0
34,2,0,1,0,26,5,4,-1,0,4,0,0.682110092,0.343470483,0
53,2,0,1,0,26,5,4,-1,0,1,2,0.261238532,0.97137746,0
45,2,0,1,0,26,5,6,-1,0,0,0,0.497018349,0.711985689,0
28,1,0,1,1,26,5,4,-1,0,2,0,0.489908257,0.282647585,0
49,2,0,0,0,26,5,2,-1,0,0,2,0.441513761,0.105545617,0
35,2,0,1,0,26,5,3,-1,0,0,0,0.635091743,0.543828265,0
32,2,0,1,1,26,5,4,-1,0,0,2,1,0.330948122,0
43,2,0,1,0,26,5,6,-1,0,4,2,0.460550459,0.211091234,0
29,2,0,0,0,26,5,2,-1,0,6,0,0.357798165,0.838998211,0
54,1,0,1,1,26,5,4,-1,0,1,1,0.693577982,0.760286225,0
39,2,0,1,0,26,5,3,-1,0,7,1,0.366055046,0.872987478,0
32,1,0,1,0,26,5,3,-1,0,2,0,1,0.415026834,0
26,1,0,1,0,26,5,2,-1,0,4,0,0.564449541,1,1
31,2,0,1,0,26,5,6,-1,0,8,0,0.429816514,0.266547406,0
52,0,0,1,0,26,5,3,-1,0,0,0,0.427981651,0.112701252,0
32,2,0,1,0,26,5,3,-1,0,2,1,0.595642202,0.223613596,0
41,2,0,1,1,26,5,4,-1,0,0,2,0.226834862,0.370304114,0
40,2,0,1,1,26,5,2,-1,0,2,0,0.379816514,0.051878354,0
45,2,0,1,0,26,5,4,-1,0,0,0,0.271559633,0.28980322,0
37,2,0,1,0,26,5,2,-1,0,0,2,0.459862385,0.284436494,0
34,2,0,1,0,26,5,6,-1,0,0,2,0.371559633,0.041144902,0
31,1,0,0,0,26,5,3,-1,0,0,0,0.546559633,0.311270125,0
42,0,0,1,1,26,5,6,-1,0,3,0,0.231422018,0.262969589,0
23,2,0,1,1,26,5,5,-1,0,4,0,0.357798165,0.161001789,0
37,2,0,1,0,26,5,2,-1,0,1,1,0.363073394,0.731663685,0
32,1,0,1,0,26,5,6,-1,0,0,0,0.373853211,0.211091234,0
39,2,0,1,1,26,5,4,-1,0,0,0,0.466513761,0.39177102,0
31,1,0,1,0,26,5,5,-1,0,0,0,1,0.171735242,0
32,2,0,1,0,26,5,5,-1,0,0,2,0.358715596,0.135957066,0
59,2,0,1,0,26,5,6,-1,0,5,2,0.357798165,0.186046512,0
31,1,0,1,0,26,5,3,-1,0,8,0,0.315137615,0.307692308,0
45,0,0,1,0,26,5,3,-1,0,2,0,0.394266055,0.118067979,0
36,2,0,1,0,26,5,5,-1,0,2,0,0.46146789,0.202146691,0
33,2,0,1,0,26,5,3,-1,0,0,0,0.371788991,0.230769231,0
34,2,0,1,0,26,5,4,-1,0,0,2,1,0.72450805,0
48,2,0,1,0,26,5,6,-1,0,1,0,0.883944954,0.4490161,0
55,1,0,1,0,26,5,5,-1,0,0,2,0.366743119,0.228980322,0
33,0,0,1,1,26,5,3,-1,0,3,0,0.447706422,0.438282648,0
28,1,0,1,0,26,5,2,-1,0,4,0,0.275688073,0.452593918,0
34,2,0,1,1,26,5,6,-1,0,0,2,0.645642202,0.336314848,0
33,2,0,1,1,26,5,2,-1,0,0,0,0.295642202,0.211091234,0
60,2,0,1,0,26,5,2,-1,0,5,2,0.270183486,0.250447227,0
39,2,0,1,0,26,5,6,-1,0,0,2,1,0.182468694,0
35,2,0,0,0,26,5,3,-1,0,0,0,0.410321101,0.778175313,0
31,2,0,1,0,26,5,6,-1,0,1,3,0.357798165,1,0
38,2,0,1,0,26,5,4,-1,0,0,2,0.900458716,0.17352415,0
28,1,0,1,0,26,5,2,-1,0,10,0,1,0.588550984,0
48,2,0,1,0,26,5,5,-1,0,0,0,0.731880734,0.091234347,0
37,1,0,1,0,26,5,5,-1,0,0,0,1,0.152057245,0
32,0,0,1,1,26,5,3,-1,0,3,0,0.281880734,0.23255814,0
30,1,0,1,0,26,5,6,-1,0,4,1,0.382568807,0.504472272,0
37,1,0,1,0,26,5,5,-1,0,1,1,0.435091743,1,0
24,1,0,1,0,26,5,1,-1,0,1,1,0.484633028,0.445438283,0
30,1,0,1,0,26,5,5,-1,0,0,0,1,0.499105546,0
33,2,0,1,1,26,5,2,-1,0,4,0,0.831422018,0.431127013,0
33,2,0,1,0,26,5,4,-1,0,1,1,0.388302752,0.5509839,0
34,1,0,1,0,26,5,2,-1,0,1,1,0.374311927,0.211091234,0
43,2,0,1,0,26,5,6,-1,0,4,0,0.421559633,0.025044723,0
41,2,0,1,0,26,5,4,-1,0,4,0,0.836009174,0.223613596,0
34,2,0,1,1,26,5,5,-1,0,0,0,0.414449541,0.345259392,0
46,0,0,1,1,26,5,3,-1,0,2,0,0.358027523,0.357781753,0
32,1,0,1,1,26,5,4,-1,0,2,0,1,0.624329159,0
52,2,0,0,0,26,5,3,-1,0,0,3,0.356880734,0.601073345,0
35,2,0,1,0,26,5,3,-1,0,0,2,0.375458716,0.504472272,0
27,2,0,1,0,26,5,1,-1,0,2,0,0.504357798,1,0
36,2,0,1,0,26,5,2,-1,0,0,0,0.158256881,0.182468694,0
52,2,0,1,0,26,5,4,-1,0,0,2,0.343348624,1,0
47,2,0,1,0,27,5,3,-1,0,1,1,0.041513761,0.203935599,0
34,2,0,1,0,27,5,6,-1,0,1,1,1,0.307692308,0
38,1,0,1,0,27,5,6,-1,0,7,1,0.293348624,0.152057245,0
24,2,0,1,0,27,5,6,-1,0,0,0,0.359862385,0.52236136,0
50,1,0,1,0,27,5,3,-1,0,2,0,0.251605505,0.481216458,0
